image,label
canadaojp_2016_07_01_080000.jpg,0
canadaojp_2016_07_01_083000.jpg,0
canadaojp_2016_07_01_090000.jpg,0
canadaojp_2016_07_01_093000.jpg,0
canadaojp_2016_07_01_100000.jpg,0
canadaojp_2016_07_01_103001.jpg,0
canadaojp_2016_07_01_110000.jpg,0
canadaojp_2016_07_01_113001.jpg,0
canadaojp_2016_07_01_120000.jpg,0
canadaojp_2016_07_01_123001.jpg,0
canadaojp_2016_07_01_130000.jpg,0
canadaojp_2016_07_01_133000.jpg,0
canadaojp_2016_07_01_140000.jpg,0
canadaojp_2016_07_01_143000.jpg,0
canadaojp_2016_07_01_150000.jpg,0
canadaojp_2016_07_01_153000.jpg,0
canadaojp_2016_07_01_160000.jpg,0
canadaojp_2016_07_01_163000.jpg,0
canadaojp_2016_07_01_170001.jpg,0
canadaojp_2016_07_01_173000.jpg,0
canadaojp_2016_07_01_180001.jpg,0
canadaojp_2016_07_01_183000.jpg,0
canadaojp_2016_07_01_190001.jpg,0
canadaojp_2016_07_01_193000.jpg,0
canadaojp_2016_07_01_200000.jpg,0
canadaojp_2016_07_02_080001.jpg,0
canadaojp_2016_07_02_083000.jpg,0
canadaojp_2016_07_02_090000.jpg,0
canadaojp_2016_07_02_093000.jpg,0
canadaojp_2016_07_02_100000.jpg,0
canadaojp_2016_07_02_103000.jpg,0
canadaojp_2016_07_02_110000.jpg,0
canadaojp_2016_07_02_113001.jpg,0
canadaojp_2016_07_02_120000.jpg,0
canadaojp_2016_07_02_123001.jpg,0
canadaojp_2016_07_02_130000.jpg,0
canadaojp_2016_07_02_133001.jpg,0
canadaojp_2016_07_02_140000.jpg,0
canadaojp_2016_07_02_143001.jpg,0
canadaojp_2016_07_02_150000.jpg,0
canadaojp_2016_07_02_153000.jpg,0
canadaojp_2016_07_02_160000.jpg,0
canadaojp_2016_07_02_163000.jpg,0
canadaojp_2016_07_02_170000.jpg,0
canadaojp_2016_07_02_173000.jpg,0
canadaojp_2016_07_02_180001.jpg,0
canadaojp_2016_07_02_183000.jpg,0
canadaojp_2016_07_02_190001.jpg,0
canadaojp_2016_07_02_193000.jpg,0
canadaojp_2016_07_02_200001.jpg,0
canadaojp_2016_07_03_080001.jpg,0
canadaojp_2016_07_03_083000.jpg,0
canadaojp_2016_07_03_090001.jpg,0
canadaojp_2016_07_03_093000.jpg,0
canadaojp_2016_07_03_100001.jpg,0
canadaojp_2016_07_03_103000.jpg,0
canadaojp_2016_07_03_110000.jpg,0
canadaojp_2016_07_03_113000.jpg,0
canadaojp_2016_07_03_120000.jpg,0
canadaojp_2016_07_03_123000.jpg,0
canadaojp_2016_07_03_130000.jpg,0
canadaojp_2016_07_03_133001.jpg,0
canadaojp_2016_07_03_140001.jpg,0
canadaojp_2016_07_03_143001.jpg,0
canadaojp_2016_07_03_150000.jpg,0
canadaojp_2016_07_03_153001.jpg,0
canadaojp_2016_07_03_160000.jpg,0
canadaojp_2016_07_03_163001.jpg,0
canadaojp_2016_07_03_170000.jpg,0
canadaojp_2016_07_03_173000.jpg,0
canadaojp_2016_07_03_180000.jpg,0
canadaojp_2016_07_03_183000.jpg,0
canadaojp_2016_07_03_190000.jpg,0
canadaojp_2016_07_03_193000.jpg,0
canadaojp_2016_07_03_200001.jpg,0
canadaojp_2016_07_04_080000.jpg,0
canadaojp_2016_07_04_083000.jpg,0
canadaojp_2016_07_04_090001.jpg,0
canadaojp_2016_07_04_093000.jpg,0
canadaojp_2016_07_04_100001.jpg,0
canadaojp_2016_07_04_103000.jpg,0
canadaojp_2016_07_04_110001.jpg,0
canadaojp_2016_07_04_113000.jpg,0
canadaojp_2016_07_04_120001.jpg,0
canadaojp_2016_07_04_123000.jpg,0
canadaojp_2016_07_04_130000.jpg,0
canadaojp_2016_07_04_133000.jpg,0
canadaojp_2016_07_04_140000.jpg,0
canadaojp_2016_07_04_143000.jpg,0
canadaojp_2016_07_04_150000.jpg,0
canadaojp_2016_07_04_153001.jpg,0
canadaojp_2016_07_04_160000.jpg,0
canadaojp_2016_07_04_163001.jpg,0
canadaojp_2016_07_04_170000.jpg,0
canadaojp_2016_07_04_173001.jpg,0
canadaojp_2016_07_04_180000.jpg,0
canadaojp_2016_07_04_183001.jpg,0
canadaojp_2016_07_04_190000.jpg,0
canadaojp_2016_07_04_193000.jpg,0
canadaojp_2016_07_04_200000.jpg,0
canadaojp_2016_07_05_080000.jpg,0
canadaojp_2016_07_05_083000.jpg,0
