canadaojp_2017_06_01_000000.jpg,2017-06-01-000000,1
canadaojp_2017_06_01_003000.jpg,2017-06-01-003000,1
canadaojp_2017_06_01_005959.jpg,2017-06-01-005959,1
canadaojp_2017_06_01_013000.jpg,2017-06-01-013000,1
canadaojp_2017_06_01_015959.jpg,2017-06-01-015959,1
canadaojp_2017_06_01_023000.jpg,2017-06-01-023000,1
canadaojp_2017_06_01_025959.jpg,2017-06-01-025959,1
canadaojp_2017_06_01_033000.jpg,2017-06-01-033000,1
canadaojp_2017_06_01_035959.jpg,2017-06-01-035959,1
canadaojp_2017_06_01_043000.jpg,2017-06-01-043000,1
canadaojp_2017_06_01_045959.jpg,2017-06-01-045959,0
canadaojp_2017_06_01_053000.jpg,2017-06-01-053000,0
canadaojp_2017_06_01_060000.jpg,2017-06-01-060000,0
canadaojp_2017_06_01_063000.jpg,2017-06-01-063000,0
canadaojp_2017_06_01_070000.jpg,2017-06-01-070000,0
canadaojp_2017_06_01_072959.jpg,2017-06-01-072959,0
canadaojp_2017_06_01_080000.jpg,2017-06-01-080000,0
canadaojp_2017_06_01_082959.jpg,2017-06-01-082959,0
canadaojp_2017_06_01_090000.jpg,2017-06-01-090000,0
canadaojp_2017_06_01_092959.jpg,2017-06-01-092959,0
canadaojp_2017_06_01_100000.jpg,2017-06-01-100000,0
canadaojp_2017_06_01_102959.jpg,2017-06-01-102959,0
canadaojp_2017_06_01_110000.jpg,2017-06-01-110000,0
canadaojp_2017_06_01_112959.jpg,2017-06-01-112959,0
canadaojp_2017_06_01_120000.jpg,2017-06-01-120000,0
canadaojp_2017_06_01_123000.jpg,2017-06-01-123000,0
canadaojp_2017_06_01_130000.jpg,2017-06-01-130000,0
canadaojp_2017_06_01_133000.jpg,2017-06-01-133000,0
canadaojp_2017_06_01_135959.jpg,2017-06-01-135959,0
canadaojp_2017_06_01_143000.jpg,2017-06-01-143000,0
canadaojp_2017_06_01_145959.jpg,2017-06-01-145959,0
canadaojp_2017_06_01_153000.jpg,2017-06-01-153000,0
canadaojp_2017_06_01_155959.jpg,2017-06-01-155959,0
canadaojp_2017_06_01_163000.jpg,2017-06-01-163000,0
canadaojp_2017_06_01_165959.jpg,2017-06-01-165959,0
canadaojp_2017_06_01_173000.jpg,2017-06-01-173000,0
canadaojp_2017_06_01_175959.jpg,2017-06-01-175959,0
canadaojp_2017_06_01_183000.jpg,2017-06-01-183000,0
canadaojp_2017_06_01_190000.jpg,2017-06-01-190000,0
canadaojp_2017_06_01_193000.jpg,2017-06-01-193000,0
canadaojp_2017_06_01_200000.jpg,2017-06-01-200000,0
canadaojp_2017_06_01_202959.jpg,2017-06-01-202959,0
canadaojp_2017_06_01_210000.jpg,2017-06-01-210000,0
canadaojp_2017_06_01_212959.jpg,2017-06-01-212959,0
canadaojp_2017_06_01_220000.jpg,2017-06-01-220000,1
canadaojp_2017_06_01_222959.jpg,2017-06-01-222959,1
canadaojp_2017_06_01_230000.jpg,2017-06-01-230000,1
canadaojp_2017_06_01_232959.jpg,2017-06-01-232959,1
