# Site: canadaojp
# Categories:
# 0. too dark
# 1. snow
# 2. no snow
timestamp,label
2016-01-05 01:59:59,too dark
2016-02-17 01:59:59,too dark
2016-04-20 04:29:59,too dark
2016-06-13 01:59:59,too dark
2016-07-10 02:29:59,too dark
2016-09-15 21:29:59,too dark
2016-09-17 05:30:00,too dark
2017-04-03 03:59:59,too dark
2017-08-31 23:29:59,too dark
2017-09-23 21:29:59,too dark
2017-10-11 05:59:59,too dark
2017-11-12 21:29:59,too dark
2017-12-04 06:30:00,too dark
2017-12-16 19:59:59,too dark
2018-02-08 04:59:59,too dark
2018-04-07 23:00:00,too dark
2018-04-22 04:29:59,too dark
2018-05-03 01:59:59,too dark
2018-05-15 22:29:59,too dark
2018-05-22 00:59:59,too dark
2018-06-06 00:29:59,too dark
2018-07-11 23:29:59,too dark
2018-07-26 03:29:59,too dark
2018-08-17 21:29:59,too dark
2018-11-19 22:30:00,too dark
2019-01-01 20:29:59,too dark
2019-01-22 04:59:59,too dark
2019-03-15 00:59:59,too dark
2019-03-16 03:29:59,too dark
2019-04-07 22:59:59,too dark
2019-04-08 03:29:59,too dark
2019-09-11 03:00:00,too dark
2019-10-05 02:00:00,too dark
2019-10-11 06:29:59,too dark
2019-11-28 08:00:00,too dark
2019-12-09 21:00:00,too dark
2019-12-11 01:29:59,too dark
2019-12-30 18:30:00,too dark
2020-01-06 17:59:59,too dark
2020-02-02 00:59:59,too dark
2020-03-03 19:59:59,too dark
2020-04-18 03:59:59,too dark
2020-04-22 22:29:59,too dark
2020-06-18 00:29:59,too dark
2020-12-01 07:00:00,too dark
2020-12-23 22:00:00,too dark
2016-01-21 14:29:59,snow
2016-02-04 14:29:59,snow
2016-02-11 14:00:00,snow
2016-02-21 13:59:59,snow
2016-03-12 11:29:59,snow
2016-03-12 15:59:59,snow
2016-03-22 08:59:59,snow
2016-04-11 16:29:58,snow
2016-04-15 09:29:59,snow
2016-04-18 20:29:59,snow
2016-05-11 12:00:00,snow
2016-10-06 11:59:59,snow
2016-10-09 16:29:59,snow
2016-10-21 08:59:59,snow
2016-10-25 17:59:59,snow
2017-01-31 10:59:59,snow
2017-03-14 13:29:59,snow
2017-03-20 08:29:59,snow
2018-02-13 13:59:59,snow
2018-03-15 14:00:00,snow
2018-03-24 10:59:59,snow
2018-03-24 15:00:00,snow
2018-03-25 16:00:00,snow
2018-04-07 16:00:00,snow
2018-04-11 16:30:00,snow
2018-11-12 09:59:59,snow
2019-01-06 17:00:00,snow
2019-04-02 07:29:59,snow
2019-04-08 12:29:59,snow
2019-04-18 10:00:00,snow
2019-10-16 17:59:59,snow
2019-11-28 14:29:59,snow
2020-02-04 17:29:59,snow
2020-03-03 10:29:58,snow
2020-03-04 06:59:59,snow
2020-03-04 07:29:59,snow
2020-10-29 08:59:59,snow
2020-12-05 13:00:00,snow
2020-12-15 12:59:59,snow
2016-04-28 11:59:58,no snow
2016-05-09 16:30:00,no snow
2016-05-10 18:00:01,no snow
2016-05-30 08:00:00,no snow
2016-07-10 15:29:59,no snow
2016-07-29 16:00:00,no snow
2016-08-29 09:59:59,no snow
2016-10-03 11:29:59,no snow
2017-05-26 08:59:59,no snow
2017-08-28 20:29:59,no snow
2017-10-15 09:59:59,no snow
2018-06-01 15:29:59,no snow
2018-06-15 14:59:59,no snow
2018-07-21 18:00:00,no snow
2018-08-02 16:29:59,no snow
2018-10-16 09:59:59,no snow
2018-10-20 13:29:59,no snow
2018-10-23 10:59:59,no snow
2019-04-24 10:29:59,no snow
2019-04-26 20:00:00,no snow
2019-06-01 21:29:59,no snow
2019-06-13 08:00:00,no snow
2019-06-14 14:29:59,no snow
2019-06-14 18:30:00,no snow
2019-06-21 22:30:00,no snow
2019-06-27 17:30:00,no snow
2019-06-29 14:30:00,no snow
2019-08-29 09:30:00,no snow
2020-05-22 13:59:59,no snow
2020-06-05 18:30:00,no snow
2020-06-24 17:29:59,no snow
2020-07-16 16:00:00,no snow
2020-07-21 12:00:00,no snow
2020-08-25 08:30:00,no snow
2020-10-16 13:59:59,no snow
