image,label
canadaojp_2016_01_01_002959.jpg,0
canadaojp_2016_01_01_005959.jpg,0
canadaojp_2016_01_01_012959.jpg,0
canadaojp_2016_01_01_015959.jpg,0
canadaojp_2016_01_01_022959.jpg,0
canadaojp_2016_01_01_025959.jpg,0
canadaojp_2016_01_01_032959.jpg,0
canadaojp_2016_01_01_040000.jpg,0
canadaojp_2016_01_01_042959.jpg,0
canadaojp_2016_01_01_050000.jpg,0
canadaojp_2016_01_01_052959.jpg,0
canadaojp_2016_01_01_060000.jpg,0
canadaojp_2016_01_01_062959.jpg,0
canadaojp_2016_01_01_065959.jpg,0
canadaojp_2016_01_01_072959.jpg,0
canadaojp_2016_01_01_075959.jpg,0
canadaojp_2016_01_01_082959.jpg,0
canadaojp_2016_01_01_085959.jpg,2
canadaojp_2016_01_01_092959.jpg,2
canadaojp_2016_01_01_095959.jpg,2
canadaojp_2016_01_01_103000.jpg,2
canadaojp_2016_01_01_105959.jpg,2
canadaojp_2016_01_01_113000.jpg,2
canadaojp_2016_01_01_115959.jpg,2
canadaojp_2016_01_01_123000.jpg,2
canadaojp_2016_01_01_125959.jpg,2
canadaojp_2016_01_01_132959.jpg,2
canadaojp_2016_01_01_135959.jpg,2
canadaojp_2016_01_01_142959.jpg,2
canadaojp_2016_01_01_145959.jpg,2
canadaojp_2016_01_01_152959.jpg,2
canadaojp_2016_01_01_155959.jpg,2
canadaojp_2016_01_01_162959.jpg,2
canadaojp_2016_01_01_170000.jpg,2
canadaojp_2016_01_01_172959.jpg,2
canadaojp_2016_01_01_180000.jpg,0
canadaojp_2016_01_01_182959.jpg,0
canadaojp_2016_01_01_190000.jpg,0
canadaojp_2016_01_01_192959.jpg,0
canadaojp_2016_01_01_195959.jpg,0
canadaojp_2016_01_01_202959.jpg,0
canadaojp_2016_01_01_205959.jpg,0
canadaojp_2016_01_01_212959.jpg,0
canadaojp_2016_01_01_215959.jpg,0
canadaojp_2016_01_01_222959.jpg,0
canadaojp_2016_01_01_225959.jpg,0
canadaojp_2016_01_01_233000.jpg,0
canadaojp_2016_01_01_235959.jpg,0
canadaojp_2016_01_02_003000.jpg,0
canadaojp_2016_01_02_005959.jpg,0
canadaojp_2016_01_02_013000.jpg,0
canadaojp_2016_01_02_015959.jpg,0
canadaojp_2016_01_02_022959.jpg,0
canadaojp_2016_01_02_025959.jpg,0
canadaojp_2016_01_02_032959.jpg,0
canadaojp_2016_01_02_035959.jpg,0
canadaojp_2016_01_02_042959.jpg,0
canadaojp_2016_01_02_045959.jpg,0
canadaojp_2016_01_02_052959.jpg,0
canadaojp_2016_01_02_060000.jpg,0
canadaojp_2016_01_02_062959.jpg,0
canadaojp_2016_01_02_070000.jpg,0
canadaojp_2016_01_02_072959.jpg,0
canadaojp_2016_01_02_080000.jpg,0
canadaojp_2016_01_02_082959.jpg,0
canadaojp_2016_01_02_085959.jpg,2
canadaojp_2016_01_02_092959.jpg,2
canadaojp_2016_01_02_095959.jpg,2
canadaojp_2016_01_02_102959.jpg,2
canadaojp_2016_01_02_105959.jpg,2
canadaojp_2016_01_02_113000.jpg,2
canadaojp_2016_01_02_115959.jpg,2
canadaojp_2016_01_02_123000.jpg,2
canadaojp_2016_01_02_125959.jpg,2
canadaojp_2016_01_02_133000.jpg,2
canadaojp_2016_01_02_135959.jpg,2
canadaojp_2016_01_02_143000.jpg,2
canadaojp_2016_01_02_145959.jpg,2
canadaojp_2016_01_02_152959.jpg,2
canadaojp_2016_01_02_155959.jpg,2
canadaojp_2016_01_02_162959.jpg,2
canadaojp_2016_01_02_165959.jpg,2
canadaojp_2016_01_02_172959.jpg,2
canadaojp_2016_01_02_180000.jpg,0
canadaojp_2016_01_02_182959.jpg,0
canadaojp_2016_01_02_190000.jpg,0
canadaojp_2016_01_02_192959.jpg,0
canadaojp_2016_01_02_200000.jpg,0
canadaojp_2016_01_02_202959.jpg,0
canadaojp_2016_01_02_210000.jpg,0
canadaojp_2016_01_02_212959.jpg,0
canadaojp_2016_01_02_215959.jpg,0
canadaojp_2016_01_02_222959.jpg,0
canadaojp_2016_01_02_225959.jpg,0
canadaojp_2016_01_02_232959.jpg,0
canadaojp_2016_01_02_235959.jpg,0
canadaojp_2016_01_03_003000.jpg,0
canadaojp_2016_01_03_005959.jpg,0
canadaojp_2016_01_03_013000.jpg,0
canadaojp_2016_01_03_015959.jpg,0
canadaojp_2016_01_03_023000.jpg,0
canadaojp_2016_01_03_025959.jpg,0
canadaojp_2016_01_03_033000.jpg,0
canadaojp_2016_01_03_035959.jpg,0
canadaojp_2016_01_03_042959.jpg,0
canadaojp_2016_01_03_045959.jpg,0
canadaojp_2016_01_03_052959.jpg,0
canadaojp_2016_01_03_055959.jpg,0
canadaojp_2016_01_03_062959.jpg,0
canadaojp_2016_01_03_070000.jpg,0
canadaojp_2016_01_03_072959.jpg,0
canadaojp_2016_01_03_080000.jpg,0
canadaojp_2016_01_03_082959.jpg,0
canadaojp_2016_01_03_090000.jpg,2
canadaojp_2016_01_03_092959.jpg,2
canadaojp_2016_01_03_100000.jpg,2
canadaojp_2016_01_03_102959.jpg,2
canadaojp_2016_01_03_105959.jpg,2
canadaojp_2016_01_03_112959.jpg,2
canadaojp_2016_01_03_115959.jpg,2
canadaojp_2016_01_03_122959.jpg,2
canadaojp_2016_01_03_125959.jpg,2
canadaojp_2016_01_03_133000.jpg,2
canadaojp_2016_01_03_135959.jpg,2
canadaojp_2016_01_03_143000.jpg,2
canadaojp_2016_01_03_145959.jpg,2
canadaojp_2016_01_03_153000.jpg,2
canadaojp_2016_01_03_155959.jpg,2
canadaojp_2016_01_03_163000.jpg,2
canadaojp_2016_01_03_165959.jpg,2
canadaojp_2016_01_03_172959.jpg,2
canadaojp_2016_01_03_175959.jpg,0
canadaojp_2016_01_03_182959.jpg,0
canadaojp_2016_01_03_185959.jpg,0
canadaojp_2016_01_03_192959.jpg,0
canadaojp_2016_01_03_200000.jpg,0
canadaojp_2016_01_03_202959.jpg,0
canadaojp_2016_01_03_210000.jpg,0
canadaojp_2016_01_03_212959.jpg,0
canadaojp_2016_01_03_220000.jpg,0
canadaojp_2016_01_03_222959.jpg,0
canadaojp_2016_01_03_225959.jpg,0
canadaojp_2016_01_03_232959.jpg,0
canadaojp_2016_01_03_235959.jpg,0
canadaojp_2016_01_04_002959.jpg,0
canadaojp_2016_01_04_005959.jpg,0
canadaojp_2016_01_04_012959.jpg,0
canadaojp_2016_01_04_015959.jpg,0
canadaojp_2016_01_04_023000.jpg,0
canadaojp_2016_01_04_025959.jpg,0
canadaojp_2016_01_04_033000.jpg,0
canadaojp_2016_01_04_035959.jpg,0
canadaojp_2016_01_04_043000.jpg,0
canadaojp_2016_01_04_045959.jpg,0
canadaojp_2016_01_04_052959.jpg,0
canadaojp_2016_01_04_055959.jpg,0
canadaojp_2016_01_04_062959.jpg,0
canadaojp_2016_01_04_065959.jpg,0
canadaojp_2016_01_04_072959.jpg,0
canadaojp_2016_01_04_075959.jpg,0
canadaojp_2016_01_04_082959.jpg,0
canadaojp_2016_01_04_090000.jpg,0
